1,1.107380,104.0826161,1.107392,104.082582
1,1.107408,104.082584
1,1.107416,104.082586
1,1.107420,104.082586
1,1.107422,104.082585
1,1.128586,104.053054
1,1.128586,104.053054
1,1.128612,104.053174
1,1.128618,104.053206
1,1.128620,104.053237
1,1.128623,104.053263
1,1.128627,104.053292
1,1.128634,104.053320
1,1.128639,104.053349
1,1.128642,104.053379
1,1.128642,104.053406
1,1.128638,104.053435
1,1.128640,104.053502
1,1.128640,104.053502
1,1.128640,104.053565
1,1.128640,104.053565
1,1.128640,104.053565
1,1.128628,104.053628
1,1.128626,104.053658
1,1.128627,104.053691
1,1.128620,104.053723
1,1.128614,104.053751
1,1.128602,104.053775
1,1.128595,104.053799
1,1.128584,104.053827
1,1.128566,104.053850
1,1.128547,104.053866
1,1.128495,104.053887
1,1.128495,104.053887
1,1.128495,104.053887
1,1.128495,104.053887
1,1.128356,104.053927
1,1.128331,104.053934
1,1.128301,104.053945
1,1.128273,104.053962
1,1.128257,104.053972
1,1.128239,104.053985
1,1.128217,104.054011
1,1.128203,104.054037
1,1.128178,104.054054
1,1.128150,104.054070
1,1.128103,104.054106
1,1.128103,104.054106
1,1.128103,104.054106
1,1.128103,104.054106
1,1.128047,104.054185
1,1.128032,104.054210
1,1.128025,104.054237
1,1.128014,104.054260
1,1.128008,104.054280
1,1.128000,104.054307
1,1.127989,104.054330
1,1.127971,104.054366
1,1.127965,104.054388
1,1.127962,104.054413
1,1.127948,104.054465
1,1.127948,104.054465
1,1.127939,104.054523
1,1¾12·,2Iþè\Ý"¿Ç6523
1,1.127920,104.054610
1,1.127915,104.054641
1,1.127907,104.054672
1,1.127905,104.054698
1,1®5¶ûµƒ}¸GDËbõhzô
1,1.127917,104.054766
 }*q2?:46¼Q0<.‘0gº1
1,1.127937,104.054819
1,1.127986,104.054903
1,1.128028,104.054953
1,1.128028,104.054953
1,1.128028,104.054953
1,1.128078,104.055014
1,1.128118,104.055070
1,1.128133,104.055090
1,1.128153,104.055110
1,1.128165,104.055131
EÉWFžÈƒ‚à|½öÓ|¥¿×f³Î.¼5½LMÔ-š_Ñ¡`u
+¶–<G:qÐ×…InG¶
1,1.128177,104.055153Î.¼5½LMÔ-š_Ñ¡`u
+¶–<G:qÐ×…InG¶
1,1.128196,104.055174Î.¼5½LMÔ-š_Ñ¡`u
+¶–<G:qÐ×…InG¶
1,1.128226,104.055190Î.¼5½LMÔ-š_Ñ¡`u
+¶–<G:qÐ×…InG¶
1,1.128270,104.055199Î.¼5½LMÔ-š_Ñ¡`u
+¶–<G:qÐ×…InG¶
1,1.128310,104.055209Î.¼5½LMÔ-š_Ñ¡`u
+¶–<G:qÐ×…InG¶
1,1.128384,104.055242
1,1.128384,104.055242
1,1.128384,104.055242
1,1.128459,104.055286
1,1.128484,104.055294
1,1.128522,104.055301
1,1.128562,104.055299
1,1.128591,104.055302
1,1.128621,104.055316
1,1.128656,104.055317
1,1.128688,104.055314
1,1.128719,104.055313
1,1.128745,104.055331
1,1.128775,104.055341
1,1.128825,104.055317
1,1.128825,104.055317
1,1.128825,104.055317
1,1.128856,104.055202
1,1.128855,104.055188
1,1.128853,104.055189
1,1.128856,104.055194
1,1.128852,104.055199
1,1.128848,104.055196
1,1.128843,104.055194
1,1.128836,104.055193
1,1.128827,104.055196
1,1.128819,104.055203
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,0.000000,0.000000
1,1.128340,104.052901
1,1.128351,104.052898
1,1.128362,104.052910
1,1.128363,104.052906
1,1.128353,104.052922
1,1.128360,104.052924
1,1.128384,104.052921
1,1.128384,104.052921
1,1.128410,104.052920
1,1.128410,104.052920
1,1.128410,104.052920
1,1.128447,104.052924
1,1.128461,104.052925
1,1.128479,104.052926
1,1.128504,104.052931
1,1.128526,104.052938
1,1.128545,104.052943
1,1.128565,104.052947
1,1.128578,104.052943
1,1.128591,104.052954
1,1.128606,104.052980
1,1.128608,104.052991
1,1.128616,104.052956
1,1.128616,104.052956
1,1.128616,104.052956
1,1.128616,104.052956
1,1.128629,104.052953
1,1.128632,104.052953
1,1.128634,104.052952
1,1.128630,104.052951
1,1.128619,104.052959
1,1.128622,104.052979
1,1.128623,104.052994
1,1.128624,104.053012
1,1.128624,104.053023
1,1.128625,104.053019
1,1.128624,104.053013
1,1.128643,104.053–9”
1,1.128643,104.053038
1,1.128643,104.053038
1,1.128643,104.053038
1,1.128617,104.052998
1,1.128615,104.052982
1,1.128612,104.052954
1,1.128614,104.052925
1,1.128601,104.052911
1,1.128575,104.052905
1,1.128566,104.052906
1,1.128565,104.052907
1,1.128560,104.052911
1,1.128559,104.052909
1,1.128557,104.052908
1,1.128561,104.052911
1,1.128561,104.052911
1,1.128561,104.052911
1,1.128561,104.052911
1,1.128561,104.052911
1,1.128563,104.052901
1,1.128563,104.052900
1,1.128565,104.052898
1,1.128567,104.052899
1,1.128565,104.052899
1,1.128568,104.052901
1,1.128567,104.052899
1,1.128566,104.052898
1,1.128565,104.052900
1,1.128566,104.052902
1,1.128567,104.052903
1,1.128570,104.052902
1,1.128570,104.052902
1,1.128570,104.052902
1,1.128570,104.052902
1,1.128576,104.052890
1,1.128575,104.052890
1,1.128571,104.052891
1,1.128573,104.052893
1,1.128574,104.052893
1,1.128572,104.052895
1,1.128572,104.052895
1,1.128570,104.052897
1,1.128572,104.052898
1,1.128571,104.052898
1,1.128569,104.052896
1,1.128569,104.052898
1,1.128569,104.052898
1,1.128569,104.052898
1,1.128569,104.052898
1,1.128572,104.052898
1,1.128572,104.052897
1,1.128572,104.052895
1,1.128572,104.052894
1,1.128572,104.052893
1,1.128571,104.052893
1,1.128570,104.052893
1,1.128570,104.052894
1,1.128569,104.052894
1,1.128569,104.052892
1,1.128566,104.052889
1,1.128568,104.052890
1,1.128568,104.052890
1,1.128568,104.052890
1,1.128568,104.052890
1,1.128568,104.052890
1,1.128576,104.052887
